accession	assay	organism	year	runType	FastQC_Basic_Statistics	FastQC_Per_base_sequence_quality	FastQC_Per_tile_sequence_quality	FastQC_Per_sequence_quality_scores	FastQC_Per_base_sequence_content	FastQC_Per_sequence_GC_content	FastQC_Per_base_N_content	FastQC_Sequence_Length_Distribution	FastQC_Sequence_Duplication_Levels	FastQC_Overrepresented_sequences	FastQC_Adapter_Content	FastQC_Kmer_Content	BowtieSE_no_mapping	BowtieSE_uniquely	BowtieSE_multiple	BowtieSE_overall	BowtieMI_no_mapping	BowtieMI_uniquely	BowtieMI_multiple	BowtieMI_overall	BowtiePE_con_no_mapping	BowtiePE_con_uniquely	BowtiePE_con_multiple	BowtiePE_dis_uniquely	BowtiePE_cod_no_mapping	BowtiePE_cod_uniquely	BowtiePE_cod_multiple	BowtiePE_overall	readsAnno_Promoter	readsAnno_5_UTR	readsAnno_3_UTR	readsAnno_1st_Exon	readsAnno_Other_Exon	readsAnno_1st_Intron	readsAnno_Other_Intron	readsAnno_Downstream	readsAnno_Distal_Intergenic	TSS_-4500	TSS_-3500	TSS_-2500	TSS_-1500	TSS_-500	TSS_+500	TSS_+1500	TSS_+2500	TSS_+3500	TSS_+4500	status
ENCFF001KRZ	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	4.29	77.29	18.42	95.71	4.29	77.29	18.42	95.71									6.698443070010151	1.02677670618305	1.5946761808484298	1.1778618589798302	2.2654741815049704	16.7885219454949	28.2076482215621	1.2647985648416298	40.975799270574896	1.1365	1.2432	1.3617	1.7099	4.8802	8.6855	2.5944	1.8226	1.6073	1.3967	0
ENCFF001KHQ	ChIP-seq	mouse	y2011	single-ended	2.0	0.0	0.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	0.0	28.59	56.58	14.82	71.41	28.59	56.58	14.82	71.41									2.04936700078729	0.331506378255112	2.52666781291256	0.5219440732551671	2.9561078315742497	16.5320833220217	36.629795757080295	1.35649152230504	37.0960363018086	1.1107	1.2299	1.3164	1.5211	2.1429	3.9985	2.4256	2.1612	1.988	1.7653	0
ENCFF001KGA	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	0.0	25.7	58.4	15.9	74.3	25.7	58.4	15.9	74.3									4.32924887171505	0.9671299996594609	3.24833887209566	1.26640345025831	7.06387505032962	13.353324960086901	36.336284001290004	1.57859734099345	31.856797453571602	1.305	1.3974	1.5273	1.5885	2.7109	6.0281	2.47	2.3205	2.2311	2.0329	0
ENCFF429UIY	ChIP-seq	mouse	y2014	single-ended	2.0	2.0	1.0	2.0	2.0	0.0	2.0	2.0	0.0	1.0	2.0	0.0	4.51	32.18	63.3	95.49	4.51	32.18	63.3	95.49									0.56727765963749	0.067513599751599	0.449001186850271	0.15341214345976	0.67166328587975	5.68922090735827	13.262285738799	1.08246464473139	78.05716083353249	0.7887	1.3567	1.2531	1.4468	3.3054	20.2824	3.4806	2.1162	2.077	0.9777	0
ENCFF001JXV	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	6.95	73.71	19.34	93.05	6.95	73.71	19.34	93.05									8.344229968338711	1.20714310802471	1.63243801963903	1.4777944474829001	2.5042022709825	16.6951835702494	24.7411651956628	1.42199832410924	41.9758450955107	1.3072	1.4601	1.5879	2.0202	5.7999	10.6257	2.9897	2.0746	1.8061	1.571	0
ENCFF001MVS	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	3.13	68.47	28.39	96.87	3.13	68.47	28.39	96.87									1.56668367177524	0.178603951021262	1.34642223583973	0.33024122098692	1.69749219928377	10.912349230594302	26.2224811560254	1.3969344518468703	56.34879188262649	1.235	1.4263	1.4996	1.5776	2.089	4.3047	1.8169	1.6729	1.5089	1.3016	0
ENCFF001NLM	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	1.0	1.0	2.0	0.0	21.5	55.76	22.75	78.5	21.5	55.76	22.75	78.5									3.4572509407006495	0.45576191721834297	1.25088033482906	0.69179226110228	1.48841982413425	11.6398374147333	23.168702336157104	1.15147795641588	56.6958770147091	1.0328	1.1796	1.2533	1.5066	3.2677	8.2931	2.8392	3.0054	2.7792	2.9695	0
ENCFF001LMJ	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	33.9	44.78	21.32	66.1	33.9	44.78	21.32	66.1									5.44590239387344	0.651261718199541	1.12287901475375	0.780520543028996	1.71260339438743	10.443403389926699	21.4514904302849	1.17519082150826	57.216748294037	0.9682	1.1869	1.2895	1.4744	4.3669	10.5427	2.1732	1.6188	1.4399	1.1616	0
ENCFF001NIP	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.52	71.77	25.72	97.48	2.52	71.77	25.72	97.48									4.3290984551301195	0.356748475212323	1.38612485995307	0.48700596023623494	1.5030948735526002	12.713694249242801	25.003598690177398	1.37827317229321	52.842361264202204	1.2015	1.3713	1.4862	1.795	3.9562	6.5452	2.3615	1.8347	1.5576	1.3852	0
ENCFF001KVG	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	0.0	14.05	58.93	27.02	85.95	14.05	58.93	27.02	85.95									2.45299023034938	0.34392232634138803	1.20161262700647	0.5550708899065749	1.96319809482746	11.552727704988401	23.564824422313198	1.27293571050081	57.0927179937663	1.2126	1.419	1.5117	1.7158	2.7069	6.5903	2.2499	1.8071	1.6083	1.3565	0
ENCFF001JYS	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	1.0	2.0	1.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	5.56	86.61	7.83	94.44	5.56	86.61	7.83	94.44									28.6928627906278	5.767117392131151	1.1020587911483	7.6649685226146795	3.0029125339045	33.325693353217304	8.22655710468107	0.5296608049002629	11.6881687067749	0.5558	0.5736	0.7566	1.7391	15.9214	50.3504	8.0547	2.1648	1.2214	0.8673	0
ENCFF688PRB	ChIP-seq	mouse	y2015	single-ended	2.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	4.48	45.24	50.28	95.52	4.48	45.24	50.28	95.52									0.8741155869742979	0.12448233811716199	0.6813556501995569	0.241254278763333	1.0976156610346899	7.541275989619371	17.222998898224798	1.0839195602638598	71.1329820368029	0.8907	1.3219999999999998	1.271	1.4276	2.7846	14.9623	2.806	1.8086	1.8481	1.0419	0
ENCFF001KWO	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	3.78	72.95	23.26	96.22	3.78	72.95	23.26	96.22									8.00431367188756	1.10665985913228	1.4876740745505401	1.5593340944907201	2.32467918824173	15.3141382304699	24.0176647476924	1.33872575820924	44.8468103753256	1.1418	1.3306	1.4478	1.9702	5.9101	11.3845	2.7623	1.8423	1.6215	1.4005	0
ENCFF001KJY	ChIP-seq	mouse	y2011	single-ended	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	16.77	73.99	9.24	83.23	16.77	73.99	9.24	83.23									26.828555471704195	4.85676423900184	1.0548261373485899	6.1161699972575905	2.7938530029365802	25.9832132612434	12.2270353370259	0.698112943164098	19.4414696103179	0.7213	0.7697	0.9196	1.6213	13.8552	40.1441	5.6305	2.0581	1.3301	1.0259	0
ENCFF001MFC	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	4.71	75.97	19.32	95.29	4.71	75.97	19.32	95.29									2.26606027403846	0.3565444433650179	1.34465328556706	0.580887014471097	2.48108862232629	12.5417512541651	25.3960798138758	1.2692381266193502	53.76369716557179	1.33	1.4908	1.6126	1.7988	2.2206	3.646	2.1768	1.8901	1.6781	1.4884	0
ENCFF001NQH	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	5.33	69.31	25.36	94.67	5.33	69.31	25.36	94.67									3.43902162376751	0.298856022490663	1.45913845206556	0.49765452203291	1.51554739971968	13.1054087775158	25.652500627891303	1.4127555112655903	52.6191170632509	1.289	1.4575	1.5972	1.9005	3.7447	5.7792	2.3346	1.934	1.6205	1.4208	0
ENCFF821JEP	ChIP-seq	mouse	y2016	single-ended	2.0	2.0	1.0	2.0	0.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	5.3	74.79	19.9	94.7	5.3	74.79	19.9	94.7									2.3757874285966203	0.317326084364451	1.39405046156066	0.523532930471821	2.25244407215436	12.5192003823544	25.2779734416003	1.2824302348533703	54.057254964044105	1.3354	1.5058	1.7255	2.0424	2.4318	4.1117	2.3446	1.9565	1.714	1.4567	0
ENCFF001LMR	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	1.0	0.0	1.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	41.0	44.81	14.19	59.0	41.0	44.81	14.19	59.0									8.12907979993294	0.7730411438599449	1.3659737406959	0.899639180536229	2.0045860414872103	12.866918457210698	24.8058863569282	1.37320217736576	47.7816731019832	1.1483	1.2703	1.3591	1.6026	5.2793	8.138	2.1569	1.6068	1.4573	1.2958	0
ENCFF001LOI	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	0.0	2.0	2.0	0.0	2.0	2.0	2.0	1.0	2.0	0.0	22.14	30.28	47.58	77.86	22.14	30.28	47.58	77.86									1.4700300933079198	0.181990886974845	0.711475484634992	0.282059950183235	1.1904589073910101	6.47783859119351	14.518102649082198	1.5685436788498601	73.5994997583825	0.8623	1.605	1.5711	1.7779	4.7423	19.8905	3.4444	2.3264	2.0206	1.1796	0
ENCFF001KYC	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	3.62	72.73	23.65	96.38	3.62	72.73	23.65	96.38									6.07077811654139	0.837785894688119	1.44776164457995	1.09457542186132	2.09376037673197	15.5396906853423	24.606715569374398	1.4133486280073702	46.8955836628732	1.2375	1.4299	1.519	1.9483	4.9761	9.5211	2.8239	1.9336	1.7393	1.4991	0
ENCFF364QJC	ChIP-seq	mouse	y2016	single-ended	2.0	2.0	0.0	2.0	0.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	5.01	75.74	19.25	94.99	5.01	75.74	19.25	94.99									2.81234562210596	0.361238009252904	1.45387025693492	0.6414104014501629	2.2999988977481003	12.9460487776527	24.8497680761796	1.3463505942640803	53.2889693644115	1.3735	1.5649	1.817	2.2074	2.7519	4.4665	2.65	2.1065	1.8184	1.5306	0
ENCFF550AJM	ChIP-seq	mouse	y2014	single-ended	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	6.4	60.41	33.19	93.6	6.4	60.41	33.19	93.6									1.31894702212642	0.172159420026601	1.08230350514965	0.307888857269144	1.5441872480932302	10.5721626492772	24.221801074129502	1.1853367805583	59.59521344337	1.1018	1.3121	1.3549	1.4435	2.0933	6.1802	1.8802	1.5838	1.4559	1.2113	0
ENCFF001KMI	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	15.26	73.93	10.81	84.74	15.26	73.93	10.81	84.74									13.1013852390719	1.93795266632483	1.69299208434816	2.31450695423664	2.5602687155492903	23.588822747083697	23.4963866811947	1.44903297654147	29.8586519356493	1.2663	1.4385	1.7	2.4232	8.3282	15.6838	4.3657	2.6689	2.1654	1.8864	0
ENCFF002BYA	ChIP-seq	mouse	y2014	single-ended	2.0	2.0	0.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	14.51	55.57	29.92	85.49	14.51	55.57	29.92	85.49									1.3831241895362498	0.17407626053918202	1.13215163303715	0.315456458229266	1.5850526517616998	10.767903364969802	24.5975306399447	1.2140936177083501	58.83061118427361	1.1243	1.3196	1.3633	1.4725	2.0994	5.9789	1.8869	1.5855	1.4695	1.2333	0
ENCFF001LPS	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	11.49	68.24	20.27	88.51	11.49	68.24	20.27	88.51									4.1698463044169305	0.611092114063843	1.8618554778180803	0.844939637857227	3.78237339192223	13.2593150433551	27.511679841481104	1.47428228765452	46.484615901431106	1.3014	1.3985	1.5105	1.6586	3.3143	5.439	2.2053	1.7927	1.6633	1.5506	0
ENCFF001LZR	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	6.42	71.62	21.96	93.58	6.42	71.62	21.96	93.58									6.724155744109741	1.44662232444583	1.24059249124574	2.0211787434186297	2.3744587203079797	15.321437634849698	22.7963885598274	1.04288810894906	47.0322776728459	1.0178	1.1605	1.2082	1.4144	4.2128	15.0958	2.7523	1.6318	1.4601	1.1905	0
ENCFF665KBE	ChIP-seq	mouse	y2015	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	2.53	76.05	21.42	97.47	2.53	76.05	21.42	97.47									2.1108716559145804	0.2787886932131	1.3434004799577999	0.4412482914164171	1.8089174274021202	14.194756967460899	27.105982825413104	1.1439361954970602	51.5720974637249	1.1498	1.2987	1.3536	1.5872	2.2021	4.4559	2.3397	1.8135	1.6036	1.3903	0
ENCFF001KUW	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	5.46	74.66	19.88	94.54	5.46	74.66	19.88	94.54									8.50790610068444	1.16244629785252	1.47097950508181	1.36274689935673	2.14326663674708	16.9793665280125	24.514785598035303	1.33413252771327	42.5243699065163	1.2398	1.4118	1.5391	2.0033	5.9174	10.4921	2.8806	1.9847	1.7119	1.5193	0
ENCFF001KTR	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	3.99	78.87	17.14	96.01	3.99	78.87	17.14	96.01									9.283257070566721	1.3258786102753601	1.48037717715067	1.58100189310906	2.18856249115897	19.330981075931998	24.009378263656803	1.4192800166136101	39.3812834015368	1.2646	1.4458	1.6054	2.2276	6.4701	11.442	3.4368	2.2805	1.9167	1.6533	0
ENCFF001NQA	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	8.71	64.41	26.88	91.29	8.71	64.41	26.88	91.29									2.97048353335335	0.281444979219005	1.43855252262943	0.44322043971496905	1.5675901097373501	11.9448915822365	25.3144346824023	1.40853441103055	54.630847739676504	1.1953	1.3688	1.4826	1.6782	3.119	6.2926	2.2299	1.8831	1.6038	1.3869	0
ENCFF118FEW	ChIP-seq	mouse	y2014	single-ended	2.0	2.0	1.0	2.0	0.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	3.31	63.05	33.65	96.69	3.31	63.05	33.65	96.69									1.30650553333447	0.155620310616125	1.01017222988293	0.28757021799937704	1.28565543346552	10.3925157206731	23.5119626188934	1.09226320279694	60.9577347323381	1.0614	1.2768	1.2832	1.4004	2.0667	7.2243	2.0662	1.6014	1.5298	1.1619	0
ENCFF001KNX	ChIP-seq	mouse	y2011	single-ended	2.0	0.0	1.0	0.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	45.1	39.44	15.46	54.9	45.1	39.44	15.46	54.9									2.74991633986135	0.33271965715013596	1.5203397764277602	0.531583092462904	2.5087931607962997	12.957969752942299	27.328506825757398	1.3975034399229198	50.6726679546789	1.2415	1.3954	1.524	1.6532	2.969	5.4408	2.1697	1.8088	1.6543	1.4595	0
ENCFF001NMB	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	6.38	67.39	26.23	93.62	6.38	67.39	26.23	93.62									2.46835704518637	0.227629758535108	1.2445573916189099	0.38804878269973503	1.32587532660689	11.463208924618199	24.9737757217093	1.2920180451249	56.6165290039006	1.1506	1.336	1.4001	1.6185	2.7829	5.4977	2.0325	1.7119	1.4961	1.2714	0
ENCFF394QOQ	ChIP-seq	mouse	y2016	single-ended	2.0	2.0	0.0	2.0	0.0	0.0	2.0	1.0	1.0	2.0	2.0	0.0	3.45	48.48	48.07	96.55	3.45	48.48	48.07	96.55									0.99632851727337	0.13364642275773	0.7486627769925809	0.273970108121069	1.20575175354021	7.95565488264711	18.5383067473739	1.08181771275428	69.0658610785398	0.9627	1.3159	1.2835	1.3892	2.6321	12.5416	2.6187	1.8426	1.7811	1.0809	0
ENCFF001NWM	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	12.12	67.04	20.83	87.88	12.12	67.04	20.83	87.88									8.77871996059252	0.715969579837846	1.38991791783741	0.9276842576163499	1.57680186180239	14.6926568382534	23.5221440886266	1.29773256193861	47.0983729334949	1.1965	1.369	1.4845	1.9934	6.6239	9.8621	2.9691	1.9911	1.5828	1.3796	0
ENCFF001KCS	ChIP-seq	mouse	y2011	single-ended	2.0	0.0	1.0	0.0	1.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	66.62	30.54	2.84	33.38	66.62	30.54	2.84	33.38									27.072046559380997	4.38045242493441	1.19790738958058	5.0472018140226504	2.53891122616644	28.8265290806003	12.6334149216572	0.6749549196158211	17.6285816640416	0.6863	0.7547	0.9103	1.8026	15.9788	36.5855	7.4359	2.6658	1.5679	1.0785	0
ENCFF001KDQ	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	16.97	64.47	18.56	83.03	16.97	64.47	18.56	83.03									6.568030002347701	0.767917232688754	1.84213853010167	0.9539269726162359	2.69573662465562	15.868817985356	25.4525334044999	1.7988967836568301	44.052002464077205	1.5655	1.7280000000000002	1.8865	2.4466	5.27	7.6033	2.7716	2.0946	1.9301	1.7923	0
ENCFF001NTD	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	6.23	66.83	26.94	93.77	6.23	66.83	26.94	93.77									2.03751948901071	0.22622340693054396	1.31911683347583	0.36674546094653704	1.55409143489413	11.401599356234	25.591912689232	1.29165618870392	56.2111351405723	1.166	1.3184	1.3915	1.5491	2.3478	4.7334	1.9048	1.6694	1.4761	1.2968	0
ENCFF001NGR	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	5.85	70.41	23.74	94.15	5.85	70.41	23.74	94.15									3.67869650980234	0.293869006883781	1.34918078982328	0.4876011432712051	1.53717644217222	13.1563745420877	25.7831810313594	1.3759510486695399	52.3379694859305	1.2261	1.3974	1.4908	1.7722	3.4734	5.8395	2.2403	1.8161	1.5797	1.395	0
ENCFF001LQY	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	22.03	59.04	18.93	77.97	22.03	59.04	18.93	77.97									3.9214761930076003	0.41594909513268297	1.65908222391843	0.617755118621219	2.65447137754677	12.522906287581598	27.557154133864003	1.57553132055563	49.0756742497721	1.3641	1.4669	1.5661	1.7384	3.3512	4.1782	1.9685	1.7227	1.6032	1.4936	0
ENCFF482JNU	ChIP-seq	mouse	y2014	single-ended	2.0	2.0	1.0	2.0	0.0	2.0	2.0	2.0	1.0	2.0	2.0	0.0	33.95	42.33	23.72	66.05	33.95	42.33	23.72	66.05									1.1845252127168702	0.14617673785101098	1.0110473749639801	0.267268701253433	1.3311049188321202	10.1822021006736	23.5232724246802	1.10695382185176	61.24744870717711	1.0537	1.2787	1.297	1.3964	2.0257	7.3623	2.0509	1.6328	1.5385	1.164	0
ENCFF001NWK	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	12.99	63.09	23.91	87.01	12.99	63.09	23.91	87.01									5.23972613085821	0.410864133877258	1.37075553684736	0.593034040294896	1.6184824410968899	12.6706269404015	24.5070385658425	1.3441702105376598	52.245302000243704	1.2154	1.4103	1.4968	1.8358	4.6512	7.4786	2.4501	1.9208	1.5997	1.3769	0
ENCFF001KUK	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	6.4	65.76	27.84	93.6	6.4	65.76	27.84	93.6									2.38296706396216	0.320334598554263	1.2961463143388998	0.48906430062294	2.00460959472637	11.937903440272699	25.559981142567	1.26784001805156	54.74115352690411	1.1712	1.3443	1.4297	1.5571	2.583	5.8836	1.9972	1.6663	1.5455	1.3186	0
ENCFF002BXT	ChIP-seq	mouse	y2014	single-ended	2.0	2.0	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	6.74	60.35	32.91	93.26	6.74	60.35	32.91	93.26									1.30040389727566	0.167432678741197	1.11470400041984	0.31235933737432503	1.50689410867077	10.6321264858515	24.478375045163396	1.1964523245792	59.2912521219241	1.1069	1.3091	1.3225	1.4712	2.0756	5.9441	1.8853	1.6055	1.4635	1.2168	0
ENCFF001KWT	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	4.04	73.59	22.37	95.96	4.04	73.59	22.37	95.96									8.673770926810441	1.20304031778196	1.48588395168942	1.67022482751966	2.40658320065615	15.5890665959055	23.8173638249626	1.36536884257249	43.78869751210179	1.1643	1.3311	1.4702	1.9706	6.325	12.0352	2.8138	1.8493	1.6053	1.404	0
ENCFF907BFC	ChIP-seq	mouse	y2016	single-ended	2.0	2.0	0.0	2.0	0.0	2.0	0.0	1.0	2.0	2.0	2.0	0.0	3.09	76.38	20.53	96.91	3.09	76.38	20.53	96.91									12.334376944227	2.34140124831918	1.31214000441528	2.76677303470006	2.4994480903927596	18.8091797619764	19.146647400004	1.04812651775142	39.7419069982138	1.0078	1.1417	1.2794	1.795	7.8826	21.4078	4.6525	2.1032	1.6196	1.2581	0
ENCFF001KSH	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	6.42	65.45	28.14	93.58	6.42	65.45	28.14	93.58									1.84484161183018	0.269014231980476	1.25446007877123	0.45406219544608795	2.08918949394718	11.7114822362009	26.032462929999898	1.2420765643499798	55.102410657474	1.153	1.3158	1.3512	1.4548	2.1892	5.3477	1.8916	1.6164	1.5019	1.2956	0
ENCFF001JWV	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	2.81	69.85	27.33	97.19	2.81	69.85	27.33	97.19									2.0064211939786203	0.284713317919775	1.32916696113966	0.49309923571637704	2.20975900330146	12.128484456874	26.5324542893778	1.26545983220087	53.750441709491504	1.1733	1.3246	1.39	1.5066	2.376	4.7854	1.8846	1.6219	1.4771	1.3313	0
ENCFF418BAW	ChIP-seq	mouse	y2015	single-ended	2.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	3.95	63.06	32.99	96.05	3.95	63.06	32.99	96.05									1.27343893968032	0.16877144258296803	1.0621725395973498	0.290214377997682	1.48853189991733	10.1919422713051	23.554894522883302	1.10255281911749	60.867481186918404	1.0554	1.278	1.269	1.4087	2.1034	7.2722	2.0912	1.6308	1.5685	1.1732	0
ENCFF001NTU	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	5.1	67.85	27.05	94.9	5.1	67.85	27.05	94.9									2.7773912727844703	0.248136205704007	1.3322322982393502	0.40905671943972205	1.4650219702881797	11.422734963107299	25.0463301855022	1.26155229815869	56.0375440867761	1.1379	1.2782	1.3838	1.5576	2.9659	5.3033	1.9782	1.7492	1.4578	1.3035	0
ENCFF001LIV	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	69.61	25.27	5.12	30.39	69.61	25.27	5.12	30.39									12.9658169171472	1.06373472795198	2.12646545899225	1.04495998570308	2.59864520656734	15.469986014323	27.3112259906689	1.7891224966591999	35.6300432019871	1.148	1.255	1.3697	1.7247	8.0929	11.0025	2.7835	2.0592	1.8309	1.5885	0
ENCFF045GWQ	ChIP-seq	mouse	y2014	single-ended	2.0	2.0	1.0	2.0	2.0	0.0	2.0	2.0	2.0	1.0	2.0	0.0	2.5	75.34	22.16	97.5	2.5	75.34	22.16	97.5									17.983535661844897	3.8348782260082697	1.0352774223893701	4.24663743380647	2.05598196581102	22.2161027297515	13.495691955469301	0.812563630717217	34.319330974201996	0.7594	0.9159	1.0394	1.6865	10.954	32.7404	6.1034	2.279	1.5871	1.0528	0
ENCFF031RLD	ChIP-seq	mouse	y2016	single-ended	2.0	2.0	0.0	2.0	0.0	1.0	2.0	1.0	2.0	2.0	2.0	2.0	1.34	67.72	30.94	98.66	1.34	67.72	30.94	98.66									1.34288911162024	0.18296587686396498	1.10523453310024	0.308629253830974	1.53962769459979	10.4892728714886	24.2033695880553	1.10322391906876	59.7247871513721	1.0771	1.2631	1.2788	1.3995	1.9902	6.3463	1.9786	1.5909	1.5214	1.1874	0
ENCFF001IAQ	ChIP-seq	mouse	y2013	single-ended	2.0	0.0	1.0	2.0	1.0	1.0	2.0	2.0	2.0	0.0	2.0	0.0	43.75	42.46	13.79	56.25	43.75	42.46	13.79	56.25									2.27291177859005	0.34908509237274604	1.2415923411753	0.620896395994592	2.8028035050829305	12.262979440762301	25.2818589006676	1.3051352491753998	53.862737296179105	1.45	1.5604	1.5965	1.6971	2.1149	3.3975	1.9324	1.7329	1.5495	1.4513	0
ENCFF001LPA	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	0.0	0.0	2.0	0.0	28.68	55.13	16.19	71.32	28.68	55.13	16.19	71.32									6.746928396396361	0.624116496387619	1.95935607091941	0.7419672127853459	2.9339101621879	11.7788425311481	26.250568908509496	2.07057580071675	46.89373442094911	1.5219999999999998	1.6984	1.881	2.1286	5.8317	6.5912	2.4037	2.0562	1.922	1.6393	0
ENCFF001MTM	ChIP-seq	mouse	y2011	single-ended	2.0	0.0	0.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	3.6	67.23	29.17	96.4	3.6	67.23	29.17	96.4									1.0696241627213	0.13259637382116998	1.11660633766401	0.28108821582424	1.3278752185626899	10.9743117161673	25.781242140294598	1.13692839192188	58.17972744302279	1.1184	1.2317	1.3031	1.3763	1.6739	3.971	1.6607	1.5512	1.3622	1.1786	0
